id,title,slug,url,topic,difficulty,companies,tags,source,status,order_id,internal_difficulty,version,last_edited_at,last_edited_by,has_edits,is_published,prompt,hint,solution,answers,is_premium,is_solution_free
V4FUGBnHeKWmdCRMvNmY,Basketball Practice II,basketball-practice-ii,https://www.quantguide.io/questions/basketball-practice-ii,probability,medium,,Expected Value,Original,published,60617,3,,,,,True,"Frank is shooting free throws. He makes his first free throw and misses his second free throw. For $n \geq 3$, the probability of making the $n$th free throw is equal to the proportion of free throws he made during his first $n-1$ attempts. How many free throws can Frank expect to make in 100 attempts?","Write a recurrence relation for $E_n$, the expected number of free throws after $n$ total attempts.","Let $E_n$ denote the expected number of free throws made after $n$ total attempts. Then, $E_n = \frac{E_{n-1}}{n - 1} + E_{n-1}$. This is because there is a probability of $\frac{E_{n-1}}{n - 1}$ that the $n$-th free throw attempt is made, increasing the total by 1. Simplifying the expression, we find $E_n = \frac{n}{n-1} E_{n-1}$. Note that $E_3 = \frac{3}{2}$. The recurrence relation can be rewritten in terms of $n$: $E_n = \frac{n}{2}$. So, for $n = 100$, we have $E_{100} = 50$.  This can also be seen by the first iteration of this question, as our total throw we make is uniform on $\{1,2,\dots,99\}$, which has mean $50$.","[""50""]",False,False
8pWeZ0YqlbMw9IAAHk4I,Increasing Uniform Chain II,increasing-uniform-chain-ii,https://www.quantguide.io/questions/increasing-uniform-chain-ii,probability,medium,Hudson River Trading | Citadel | Akuna | JP Morgan | Goldman Sachs | Vatic Labs | Five Rings,Expected Value | Discrete Random Variables,hrt,published,64313,3,5,2023-10-29 10:58:04 America/New_York,Gabe,False,True,"Let $X_1,X_2,\dots \sim \text{Unif}(0,1)$ IID. Let $N$ be the first index $n$ where $X_n \neq \text{max}\{X_1,\dots, X_n\}$. Find $\mathbb{E}[N]$. The answer will be in the form $a + be$ for integers $a$ and $b$. Note here that $e$ is Euler's constant. Find $a + b$.",Use the tail-sum formula for non-negative integer-valued random variables $\mathbb{E}[N] = \displaystyle \sum_{n=0}^{\infty} \mathbb{P}[N > n]$. What does the event $\{N > n\}$ mean in terms of the $X_i$ random variables?,"We can use the tail-sum formula for non-negative integer-valued random variables $\mathbb{E}[N] = \displaystyle \sum_{n=0}^{\infty} \mathbb{P}[N > n]$. Clearly $\mathbb{P}[N > 0] = \mathbb{P}[N > 1] = 1$, as we need at least $2$ random variables to compare to get one that is not the max. Suppose that $n \geq 2$. Then the event $\{N > n\}$ means that $X_1 < X_2 < \dots < X_n$, which occurs with probability $\dfrac{1}{n!}$, as this is one specific ordering of the indices among $n!$ possible orderings. Therefore, $\mathbb{P}[N > n] = \dfrac{1}{n!}$. In particular, this holds for $n = 0,1$ as well, which is ideal. Summing up, $$\mathbb{E}[N] = \displaystyle \sum_{n=0}^{\infty} \dfrac{1}{n!} = e$$ The answer is therefore $0 + 1 = 1$.","[""1""]",True,True
1OEAv4OofblcmIqTamSg,Candleburn,candleburn,https://www.quantguide.io/questions/candleburn,brainteasers,easy,TransMarket Group | Virtu Financial,,glassdoor,published,91132,1,2,2023-11-8 10:12:56 America/New_York,Gabe,False,True,"We have two candles of the same size and uniform density. One burns in $2$ hours, while the other burns in $1$ hour. At what time should we simultaneously light these candles in order to have one candle be double the length of the other at $4$ PM? Answer in military time. For example if the answer is $8:20$ PM, answer $2020$.","After $x$ hours, a proportion of $1-\dfrac{x}{2}$ would be remaining from the $2$ hour candle, while $1-x$ would be remaining from the $1$ hour candle.","After $x$ hours, a proportion of $1-\dfrac{x}{2}$ would be remaining from the $2$ hour candle, while $1-x$ would be remaining from the $1$ hour candle. We want to find $x$ such that $1-\frac{x}{2}= 2(1-x)$. This is because the $1$ hour candle burns faster. Therefore, solving this, we see that $x = \dfrac{2}{3}$. This means we should light both candles $40$ minutes before $4:00$ PM, which is $3:20$ PM. Thus, our answer is $1520$ in military time.","[""1520""]",True,False
DUQwre5YII9dfLY6ak5E,Ten Consecutive Heads,ten-consecutive-heads,https://www.quantguide.io/questions/ten-consecutive-heads,probability,medium,Jane Street | WorldQuant | Two Sigma | Citadel | SIG | Squarepoint Capital | IMC | Goldman Sachs,Expected Value | Conditional Expectation,classic,published,126145,3,5,2023-11-7 12:22:33 America/New_York,Gabe,False,True,"On average, how many times must a fair coin be flipped to obtain $10$ consecutive heads?",Let $f_{k}$ be the expected number flips of the coin needed to obtain $10$ heads when you have $0 \leq k \leq 10$ heads consecutively obtained already. Use Law of Total Expectation to derive a recurrence for $f_k$ and notice a pattern.,"We are going to solve this more generally for $n$ consecutive heads. Let $f_{k}$ be the expected number flips of the coin needed to obtain $n$ heads when you have $0 \leq k \leq n$ heads consecutively obtained already. Our boundary condition is that $f_n = 0$, as you already have all $n$ heads obtained. We can see that $f_{n-1} = \dfrac{1}{2} \cdot 1 + \dfrac{1}{2} \cdot (1 + f_0) = 1 + \dfrac{1}{2}f_0$, as with probability $1/2$, you reach $n$ heads, and with probability $1/2$, you start over. Similarly, we have that $$f_{n-2} = 1 + \dfrac{1}{2}f_{n-1} + \dfrac{1}{2}f_0 =1 + \dfrac{1}{2}\left(1 + \dfrac{1}{2}f_0\right)  + \dfrac{1}{2}f_0 = \dfrac{3}{2} + \dfrac{3}{4}f_0$$ By doing this again, we obtain $$f_{n-3} = 1 + \dfrac{1}{2}f_{n-2} + \dfrac{1}{2}f_0 = 1 + \dfrac{1}{2}\left(\dfrac{3}{2} + \dfrac{3}{4}f_0\right) + \dfrac{1}{2}f_0 = \dfrac{7}{4} + \dfrac{7}{8}f_0$$ A pattern now arises. By recursively applying this process, we can see that $$f_{n-k} = \left(2 - \dfrac{1}{2^{k-1}}\right) + \left(1 - \dfrac{1}{2^k}\right)f_0$$ By plugging in $k = n$, we obtain $$f_0 = f_0\left(1 - \dfrac{1}{2^n}\right) + 2 - \dfrac{1}{2^{n-1}} \iff \dfrac{1}{2^n}f_0 = 2 - \dfrac{1}{2^{n-1}} \iff f_0 = 2^{n+1} - 2$$ In particular, for $n = 10$, our answer is $2^{11} - 2 = 2046$.","[""2046""]",True,False
UJFhH3BUhjcYOSiFgHmY,Consecutive Tails,consecutive-tails,https://www.quantguide.io/questions/consecutive-tails,probability,medium,,Combinatorics | Conditional Probability,original,published,128561,2,1,2024-3-30 02:31:49 America/New_York,Kaushik,True,True,"Suppose a coin is flipped $10$ times and the outcomes are recorded. Find the probability that any tails occur only in consecutive pairs. For example, with $4$ flips, $TTHH, TTTT,$ and $HHHH$ are both valid, but $HTHH$ and $TTTH$ are not valid.","Consider this problem with $n$ coin flips. Let $t_n$ be the number of sequences of length $n$ where this is satisfied. For any such valid sequence of length $n$, it must end with either $H$ or $TT$. These subcases are both disjoint.","Consider this problem with $n$ coin flips. Let $t_n$ be the number of sequences of length $n$ where this is satisfied. For any such valid sequence of length $n$, it must end with either $H$ or $TT$. These subcases are both disjoint.

$$$$

If our sequence ends with $H$, we can have any satisfactory sequence for the first $n-1$ flips. Therefore, there are $t_{n-1}$ such sequences of flips satisfying this. If our sequence ends with $TT$, we can have any satisfactory sequence for the first $n-2$ flips. Therefore, there are $t_{n-2}$ such sequences of flips satisfying this case. Therefore, we obtain the recurrence $t_n = t_{n-1} + t_{n-2}$.

$$$$

We now need some initial conditions. For $n = 1$, there is $1$ sequence satisfying this: $H$. For $n = 2$, there are $2$ sequences satisfying this: $HH$ and $TT$. Therefore, we can fully recognize this as $t_n = F_{n+1}$, where $F_n$ is the $n$th Fibonacci number. Thus, our probability is $\dfrac{F_{n+1}}{2^n}$. For $n = 10$, we get that our answer is $\dfrac{89}{1024}$.","[""89/1024""]",False,False
1AgWbpwqR6UqXwcE7gXk,Bowl of Cherries II,bowl-of-cherries-ii,https://www.quantguide.io/questions/bowl-of-cherries-ii,probability,medium,,Combinatorics,,published,137911,2,1,2023-10-6 10:45:55 America/New_York,Gabe,False,True,"Amy has a bowl of $5$ red cherries and $8$ purple cherries. She takes out cherries one at a time until there are no cherries left. What is the probability that when the last red cherry is drawn, there are exactly $2$ purple cherries left?",The only way for a bowl to have $k$ cherries left is if the remaining $k$ cherries are all purple and the $k+1$-th cherry—counting backwards—is red.,"The only way for a bowl to have $k$ cherries left is if the remaining $k$ cherries are all purple and the $k+1$-th cherry—counting backwards—is red. We now have a simple ordering problem: how many ways can $m$ red cherries and $n$ purple cherries be ordered such that the last $k$ cherries are purple and the $k+1$-th cherry from the end is red? $$$$

We begin by assigning the last $k$ cherries as purple and the $k+1$-th cherry from the end as red. We are left with $m - 1$ red cherries and $n - k$ purple cherries to order however we'd like. Correcting for overcounting (since red cherries are indistinguishable from each other and purple cherries are indistinguishable from each other), we find that there are 
\[\begin{aligned}
    \frac{(m + n - k - 1)!}{(m-1)!\,(n - k)!}
\end{aligned}\]
possible orderings. $$$$

There are a total of 
\[\begin{aligned}
    \frac{(m + n)!}{m! \, n!}
\end{aligned}\]
possible orderings of the $m$ red and $n$ purple cherries without the restriction. $$$$

Thus, the probability is 

\[\begin{aligned}
    \frac{(m + n - k - 1)!}{(m-1)!\,(n - k)!} \cdot \frac{m! \, n!}{(m + n)!} = \frac{70}{429}
\end{aligned}\]

Alternatively, we know that the last three spots must be $RPP$, so the probability of this sequence is $\dfrac{5}{13} \cdot \dfrac{8}{12} \cdot \dfrac{7}{11} = \dfrac{70}{429}$","[""70/429""]",True,False
em5TDR18r1lbbMMegL8A,Specific Card Pull II,specific-card-pull-ii,https://www.quantguide.io/questions/specific-card-pull-ii,probability,medium,,,https://math.stackexchange.com/questions/4668608/probability-of-no-jack-queen-king-before-the-first-ace?rq=1,published,150614,2,3,2023-11-9 11:11:43 America/New_York,Gabe,False,True,"A deck of cards is shuffled well. The cards are dealt one-by-one, until the two of hearts appears. Find the probability that exactly one king, queen and jack appear before the two of hearts.",How many cards are actually of interest in this scenario? Can we discard all uninteresting cards and therefore simplify the problem?,"We have $13$ cards of interest in this scenario, and we can ignore the other $39$. Initially, we have a $\frac{12}{13}$ chance to draw one of the cards that we need (being one of the $4$ kings, $4$ queens, or $4$ jacks). On our next draw, let's imagine we drew a king, then we have an $\frac{8}{12}$ chance to draw one of the cards that we need (being one of the $4$ queens or $4$ jacks). For our third draw, imagine we just drew a queen and the pattern continues, meaning we have a $\frac{4}{11}$ chance to draw one of the cards we need (being the $4$ jacks). For our last draw, we need the ace and just the ace, and we have a $\frac{1}{10}$ chance of doing so.
$$$$
Combining all of the above probabilities, we get $$\frac{12}{13} \cdot \frac{8}{12} \cdot \frac{4}{11} \cdot \frac{1}{10} = \frac{16}{715}$$

$$$$

For a more combinatorial approach, there are $3!$ ways to arrange around the jack, queen, and king that come before the two of hearts. There are $4$ ways to pick each of the suits from the three ranks above. After these three, the next card must be the two of hearts. Thus, there are $3! \cdot 4^3$ such sequences that satisfy our condition in the first four cards, and there are $13 \cdot 12 \cdot 11 \cdot 10$ total ways to draw the first four cards, so the probability is $$\dfrac{3! \cdot 4^3}{13 \cdot 12 \cdot 11 \cdot 10} = \dfrac{16}{715}$$","[""16/715""]",False,False
P54x1ru6ZRT7LibbS6X4,Straddle Delta,straddle-delta,https://www.quantguide.io/questions/straddle-delta,finance,easy,,Finance,,published,162969,1,3,2023-9-30 23:12:50 America/New_York,Gabe,False,True,"Let's consider a straddle on underlying $S$ with strike $K$ and expiry $T$. You have a put option on $S$, also with strike $K$ and expiry $T$. This put option has $\Delta = -0.31$. What is the $\Delta$ of the straddle? Assume Black-Scholes dynamics. ",How can we replicate a straddle of strike $K$ with a call and put option at the same strike $K$?,"We can replicate a straddle by going long 1 unit of a call option and long 1 unit of a put option at the same strike $K$. By replication, the $\Delta$ of a portfolio will be equal to the $\Delta$ of the components. We know that $\Delta_C = 1 + \Delta_P = 1 - 0.31 = 0.69$. So, we have total portfolio $\Delta = 0.69 - 0.31 = 0.38$. 

$$\\$$

This is an interesting result: this straddle has positive delta, not $0$ delta as someone may naively think.","[""0.38""]",True,False
9XKDKgjiyZH2BjERRDO4,Mixing Glasses,mixing-glasses,https://www.quantguide.io/questions/mixing-glasses,brainteasers,medium,,,,published,164239,0,,,,,True,"You have a glass of orange juice and a glass of water with equal volumes. You pour some water into the orange juice glass and then pour some of the mixed fluids back into the water glass such that their volumes are again equal. Let $x$ be the percent concentration of water in the glass of diluted water, and $y$ be the percent concentration of orange juice in the glass of diluted orange juice. What is $x-y$?","How can the idea of displacement be useful for this situation? In other words, if some volume of water is added to the orange juice, what happens to the now empty volume in the water glass?","Let $V$ be the initial and final volumes (in mL) of the two glasses and $w$ be the volume of water (in mL) that is ultimately in the orange juice glass after all transferring/mixing. Thus, there are $V-w$ mL of water in the water glass, and since we know the final volume is $V$, the remaining $w$ mL of volume must be taken up by orange juice. Similarly, since there are $w$ mL of water in the orange juice glass and the final volume is $V$, then the remaining $V-w$ mL of volume must be water. Hence, the difference in concentrations between the two glasses is $\frac{V-w}{V} - \frac{V-w}{V} = 0$.","[""0""]",True,False
z0jwf9paSi4Iyf46H83m,Cheese Lover II,cheese-lover-ii,https://www.quantguide.io/questions/cheese-lover-ii,probability,easy,,Limit Theorems,og,published,167089,2,1,2023-10-18 20:08:56 America/New_York,Gabe,False,True,"Jon loves cheese. He decides to make $100$ blocks of cheese. The distribution of the weight (in grams) of each block he makes follows IID Exp$\left(\dfrac{1}{250}\right)$ distribution. Let $W_i$ denote the weight of the $i$th block of cheese, and $T_{100}$ represent the total weight of the $100$ blocks of cheese. Using Chebyshev's Inequality, what is an upper bound on $\mathbb{P}[T_{100} > 30000]$?","Chebyshev's Inequality states that for any random variable $X$ with mean $\mu$ and variance $\sigma^2$, $\mathbb{P}[|X - \mu| > c] \leq \dfrac{\sigma^2}{c^2}$.","Chebyshev's Inequality states that for any random variable $X$ with mean $\mu$ and variance $\sigma^2$, $\mathbb{P}[|X - \mu| > c] \leq \dfrac{\sigma^2}{c^2}$. In this case, we first need to center $T_{100}$. Namely, $$\mathbb{P}[T_{100} > 30000] = \mathbb{P}[T_{100} - 25000 > 5000] \leq \mathbb{P}[|T_{100} - 25000| > 5000] \leq \dfrac{\text{Var}(T_{100})}{5000^2}$$ The inequality comes from the fact that $\{T_{100} - 25000 > 5000\} \subseteq \{|T_{100} - 25000| > 5000\}$. By the independence of the individual blocks of cheese, $\text{Var}(T_{100}) = 100\text{Var}(T_{100}) = 100 \cdot 250^2$, so we get the upper bound on the probability as $\dfrac{100 \cdot 250^2}{5000^2} = \dfrac{1}{4}$.","[""1/4""]",False,False
Fsolgsdnl1tcki9zPjTd,Beer Bottles,beer-bottles,https://www.quantguide.io/questions/beer-bottles,probability,hard,,Expected Value | Limit Theorems,Regeneron,published,172278,5,1,2023-9-2 22:12:24 America/New_York,Gabe,False,True,"Bob is singing the traditional song, “$N$ Bottles of Beer.” With each verse, he counts down the number of bottles. The first verse contains the lyrics “$N$ bottles of beer,” the second verse contains the lyrics “$N-1$ bottles of beer,” and so on. The last verse contains the lyrics “1 bottle of beer.” There’s just one problem: Bob has early onset Alzheimer's. When completing any given verse, he has a tendency to forget which verse he's on. When this happens, he finishes the verse he is currently singing and then goes back to the beginning of the song (with $N$ bottles) on the next verse.
 
For each verse, suppose you have a $\frac{1}{N}$ chance of forgetting which verse you are currently singing. Let $K$ denote the expected number of verses in the song. Compute $\lim_{N \rightarrow \infty} \frac{K}{N}$. The answer is in the form $ae-b$ for integers $a$ and $b$. Find $a^2 + b^2$.",Build a transition matrix between states. Recursively solve for $K$.,"It is easy to construct a transition graph. Let $\mu_j$ denote the expected number of times Bob sings verses when the current verse contains the lyrics “$j$ bottles of beer.” Then, we can write the following equations modeling absorption time:
\[\begin{aligned}
    \mu_N &= 1 + \frac{1}{N} \mu_N + \frac{N - 1}{N} \mu_{N - 1} \\
    \mu_{N-1} &= 1 + \frac{1}{N} \mu_N + \frac{N - 1}{N} \mu_{N - 2} \\
    &\quad \vdots \\
    \mu_{j} &= 1 + \frac{1}{N} \mu_N + \frac{N - 1}{N} \mu_{j - 1} \\
    &\quad \vdots \\
    \mu_{2} &= 1 + \frac{1}{N} \mu_N + \frac{N - 1}{N} \mu_{1} \\
    \mu_1 &= 1
\end{aligned}\]
We simply need to solve for $K = \mu_N$. Let's begin substituting. 
\[\begin{aligned}
    \mu_N &= 1 + \frac{1}{N} \mu_N + \frac{N - 1}{N} \mu_{N - 1} \\
    &= 1 + \frac{1}{N} \mu_N + \frac{N - 1}{N} \left( 1 + \frac{1}{N} \mu_N + \frac{N - 1}{N} \mu_{N - 2} \right) \\
    &= \left(1 + \frac{N - 1}{N}\right)\left( 1 + \frac{\mu_N}{N} \right) + \left(\frac{N-1}{N}\right)^2 \mu_{N - 2} \\
    &= \left( 1 + \frac{N-1}{N} + \left(\frac{N - 1}{N}\right)^2 \right)\left( 1 + \frac{\mu_N}{N} \right) + \left(\frac{N-1}{N}\right)^3 \mu_{N - 3} \\
    &= \left( 1 + \frac{N-1}{N} + \left(\frac{N - 1}{N}\right)^2 + \ldots + \left( \frac{N - 1}{N} \right)^{N - 2}\right)\left( 1 + \frac{\mu_N}{N} \right) + \left(\frac{N - 1}{N}\right)^{N - 1} \mu_{1} \\
    &= \left( 1 + \frac{N-1}{N} + \left(\frac{N - 1}{N}\right)^2 + \ldots + \left( \frac{N - 1}{N} \right)^{N - 2}\right)\left( 1 + \frac{\mu_N}{N} \right) + \left(\frac{N - 1}{N}\right)^{N - 1}
\end{aligned}\]
Note that
\[\begin{aligned}
    1 + \frac{N-1}{N} + \left(\frac{N - 1}{N}\right)^2 + \ldots + \left( \frac{N - 1}{N} \right)^{N - 2} &= 1 \cdot \left( \frac{1 - \left(\frac{N - 1}{N}\right)^{N - 1}}{1 - \frac{N - 1}{N}} \right) \\
    &= N - N\left(\frac{N - 1}{N}\right)^{N - 1}
\end{aligned}\]
Substituting and solving for $\mu_N$, we find
\[\begin{aligned}
    \mu_N &= N - N\left(\frac{N - 1}{N}\right)^{N - 1} + \left( 1 - 1\left(\frac{N - 1}{N}\right)^{N - 1} \right) \mu_N + \left(\frac{N - 1}{N}\right)^{N - 1} \\
    \mu_N &= \frac{N - N\left(\frac{N - 1}{N}\right)^{N - 1}}{\left(\frac{N - 1}{N}\right)^{N - 1}} + \left(\frac{N - 1}{N}\right)^{N - 1}
\end{aligned}\]
Our final task is to compute
\[\begin{aligned}
    \lim_{N \rightarrow \infty} \frac{1}{N} \left( \frac{N - N\left(\frac{N - 1}{N}\right)^{N - 1}}{\left(\frac{N - 1}{N}\right)^{N - 1}} + \left(\frac{N - 1}{N}\right)^{N - 1} \right)
\end{aligned}\]
Let's solve.
\[\begin{aligned}
    \lim_{N \rightarrow \infty} \frac{1}{N} \left( \frac{N - N\left(\frac{N - 1}{N}\right)^{N - 1}}{\left(\frac{N - 1}{N}\right)^{N - 1}} + \left(\frac{N - 1}{N}\right)^{N - 1} \right) &= \lim_{N \rightarrow \infty}\left( \frac{1 - \left(\frac{N - 1}{N}\right)^{N - 1}}{\left(\frac{N - 1}{N}\right)^{N - 1}}  \right) + \lim_{N \rightarrow \infty} \left(\dfrac{1}{N} \cdot \left(\frac{N - 1}{N}\right)^{N - 1} \right)\\
    &= \lim_{N \rightarrow \infty} \left( \frac{N^{N-1} - (N-1)^{N-1}}{(N-1)^{N-1}} \right) + \lim_{N \rightarrow \infty} \left(\dfrac{1}{N} \cdot \left(\frac{N - 1}{N}\right)^{N - 1} \right) \\
    &= \lim_{N \rightarrow \infty} \left( \frac{N}{N-1}\right)^{N-1} - 1 + \lim_{N \rightarrow \infty} \left(\dfrac{1}{N} \cdot \left(\frac{N - 1}{N}\right)^{N - 1} \right)
\end{aligned}\]
Recall
\[\begin{aligned}
    e &= \lim_{x \rightarrow \infty} \left( 1 + \frac{1}{x} \right)^x \\
    &= \lim_{x \rightarrow \infty} \left( \frac{x + 1}{x} \right)^x
\end{aligned}\]
Let $x = N - 1$. 
\[\begin{aligned}
    e &= \lim_{N \rightarrow \infty} \left( \frac{N}{N - 1} \right)^{N - 1}
\end{aligned}\]
Similarly, 
\[\begin{aligned}
    \frac{1}{e} &= \lim_{N \rightarrow \infty} \left(\frac{N - 1}{N}\right)^{N - 1}
\end{aligned}\]
This means the last term goes to $0$, as we have the extra $\dfrac{1}{N}$ term out back.
Substituting, we find
\[\begin{aligned}
    \lim_{N \rightarrow \infty} \frac{K}{N} = \boxed{e - 1}
\end{aligned}\]

Our answer is $1^2 + 1^2 = 2$.","[""2""]",True,False
fR9MLPDXBO8BhjXTKXNW,Consecutive Children,consecutive-children,https://www.quantguide.io/questions/consecutive-children,brainteasers,hard,,,536,published,176165,3,1,2023-9-29 08:45:18 America/New_York,Gabe,False,True,"$$9$ children of distinct ages (in years) were born with a fixed interval of time between consecutive children. The sum of the squares of the ages of all the children is equal to the square of their father's age. Assuming that the father is aged at most $60$, what is the father's age?","Let $m$ be the age of the middle child, $s$ be the spacing between the children's births, and $d$ be the age of the dad. Then our condition says that $(m-4s)^2 + (m-3s)^2 + \dots + m^2 + (m+s)^2  + \dots + (m+4s)^2 = d^2$. Try seeing what the dad's age must be divisible by.","Let $m$ be the age of the middle child, $s$ be the spacing between the children's births, and $d$ be the age of the dad. Then our condition says that $(m-4s)^2 + (m-3s)^2 + \dots + m^2 + (m+s)^2  + \dots + (m+4s)^2 = d^2$. After expanding and cancelling, this reduces to $d^2 = 9m^2 + 60s^2$. Since the RHS is a multiple of $3$, we have that $3 \mid d^2$, which means $3 \mid d$. Therefore, let $d = 3r$ for an integer $r$. This means that $9r^2 = 9m^2 + 60s^2$, which equivalent is $(r-m)(r+m) = \dfrac{20}{3}s^2$. Since the LHS is an integer, this means that $3 \mid s$ as well. 

$$$$

For the youngest child to be born, we must have that $m - 4s \geq 0$, which means $m \geq 4s$. Therefore, we have that $d^2 \geq 9(4s)^2 + 60s^2 = 204s^2 \geq (14s)^2$. Therefore, $d \geq 14s$. Since $3 \mid s$ and $d \geq 60$, we must have that $s = 0, 3$. Since they are not of the same age, $s = 3$. Plugging this in, we have that $(r-m)(r+m) = 60$. We now need to find factorizations of $60$ that have an integer midpoint, as the midpoint of $r-m$ and $r+m$ is $r$. Namely, we see that $10\cdot 6$ and $30 \cdot 2$ both have integer midpoints. If we select the former, then $r = 8$ and $m = 2$, meaning that the middle child has age $2$. As $s = 3$, we would get some negative ages. Therefore, we must have that the midpoint is $r = 16$ and $m = 14$. This is now consistent, as the children would be aged $2,5,8,11,14,17,20,23,$ and $26$. Since the father's age is $3r$, we get that the father is aged $3 \cdot 16 = 48$.","[""48""]",False,False
iZvJ5rgMiVbxHHE9iwVq,Fleeing Flea,fleeing-flea,https://www.quantguide.io/questions/fleeing-flea,brainteasers,medium,WorldQuant,Pure Math,https://www.quora.com/An-ant-is-at-a-vertex-of-a-rectangular-prism-of-side-lengths-3-cm-2-cm-and-2-cm-What-is-the-length-of-the-shortest-distance-from-the-ant-to-the-chocolate-biscuit-crumb-at-another-vertex-of-the-cube-as-shown-in-the,published,180049,2,2,2023-11-7 07:48:46 America/New_York,Gabe,False,True,"There is a flea being chased by a snake and it needs to get safety as fast as possible. The flea is sitting on one of the corners of a right parrallelpiped with side lengths of $2$, $2$, and $3$ and can run at a pace of $2.5$ units per second. It is trying to reach the safety of the direct opposite corner, how many seconds until it can reach the other corner?",Turn the $3D$ object into a $2D$ one.,"One simple way to attack this problem is to lay the $3D$ object out into a $2D$ map. From there, we can see there are two quick straight paths the flea can take. Both paths are along the hypotenuse of two separate right triangles, one with side lengths of $(2, 5)$ and the other with side lengths of $(3,4)$. This means our two shortest paths total $\sqrt{29}$ units and $5$ units. 
$$$$
Our shortest path of the two is $5$ units, meaning our flea can flee to the other corner in $\frac{5}{2.5} = 2$ seconds.","[""2""]",False,False
U8TzETYi3O5ROkXBUfOp,Determination II,determination-ii,https://www.quantguide.io/questions/determination-ii,statistics,hard,DE Shaw | Squarepoint Capital | Two Sigma,Linear Regression,desco 2nd round,published,183219,3,6,2023-11-5 00:01:54 America/New_York,Gabe,False,True,"Given three data sets $X_1, X_2,$ and $Y$ , we run two linear regressions to obtain $y \sim \alpha_1 + \beta_1 x_1$ and $y \sim \alpha_2 + \beta_2 x_2$. The $R^2$ value for both regressions is $0.05$. Find the lowest upper bound on $R^2$ value of the regression $y \sim \alpha + \beta' x_1 + \beta'' x_2$.
",Consider the dataset $Y$ that is sampled perfectly from a parabola far from the origin.,"Consider the dataset $Y$ that is sampled perfectly from a parabola far from the origin. Let $X_2$ be the dataset where each value of $X_1$ is squared. If $Y$ is far enough from the origin, $y \sim \alpha_1 + \beta_1 x_1$ has low $R^2$ since it is linear, while $Y$ is quadratic. Furthermore, $y \sim \alpha_2 + \beta_2 x_2 = \alpha_2 + \beta_2 x_1^2$ is also low $R^2$ because although it is a parabola, it is not able to be shifted around horzontally to match $Y$. Therefore, individually, these linear regressions have low $R^2$. However, the model $y \sim \alpha + \beta' x_1 + \beta'' x_2$ has $R^2 = 1$, as you can now shift the parabola around in the plane to perfectly match the non-noisy dataset $Y$. ","[""1"", ""100""]",True,False
PFfnRhCOoaKUv9aMGkGD,Coin on Chess Board,coin-on-chess-board,https://www.quantguide.io/questions/coin-on-chess-board,probability,easy,SIG,Events,SIG Example Questions (https://tracking.icims.com/f/a/WmUt3FA4fVxK2AfweB7bTQ~~/AAIB5gA~/RgRmtRoJP0Q1aHR0cHM6Ly9zaWcuY29tL2V4dHJhL0Fzc2Vzc21lbnRfU2FtcGxlX1F1ZXN0aW9ucy5wZGZXA3NwY0IKZMkJldJkTjTOm1ITa2thbmNoYXJsYUB3aXNjLmVkdVgEAAABSA~~),published,183529,2,,,,,True,"A chess board consists of 2 inch by 2 inch squares. We toss a coin (diameter of 1 inch) that lands somewhere on the board randomly. What is the probability that the coin is completely within one of the 2 inch by 2 inch squares (not on more than 1 square)?
","Instead of analyzing the whole chess board, think about the coin only landing inside one square. ","Because of the layout and symmetry of squares, we only need to consider if the coin fits in a 2 inch by 2 inch square. If it doesn’t, we know that it overlaps onto a neighboring square and thus doesn’t fit the criteria. In order to find the probability that a coin is fully within a square, we can calculate the area that the center of the coin can land in and divide it by the total area of a square. Given the radius of the coin is $0.5$ inches, it can’t be any closer than $0.5$ inches to any edge of the square. This gives a total area that the center can land in of $(2-0.5-0.5)^2 = 1$ square inch. The total area of the square (and thus total area that the center of the coin can land in) is $2^2=4$ square inches. This gives us the answer of $\frac{1}{4}$ = $0.25$.
","[""0.25"", ""1/4""]",False,False
